Record_ID,Store_Name,Store_Street_Address,Additonal_Address,City,State,Zip_Code,Zip4,County,Store_Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId,geometry
1108600,Little Munchkins Produce,2022 W 51st St,NA,Chicago,IL,60609,4710,COOK,Grocery Store,41.801491,-87.675568,NA,NA,97215,"c(-87.675568, 41.801491)"
1134969,Adrians's Food Market 2 Inc 1,3258 W Montrose Ave,NA,Chicago,IL,60618,1224,COOK,Grocery Store,41.961208,-87.709946,NA,NA,97334,"c(-87.709946, 41.961208)"
1135848,Cottage Grove Meat & Grocery Inc.,7458 S Cottage Grove Ave,NA,Chicago,IL,60619,1912,COOK,Grocery Store,41.758728,-87.605431,NA,NA,97405,"c(-87.605431, 41.758728)"
1107543,Walmart SuperCenter 5617,4626 W Diversey Ave,NA,Chicago,IL,60639,1829,COOK,Super Store,41.93166,-87.742905,NA,NA,97444,"c(-87.742905, 41.93166)"
1108456,Prince Valley,5931 Michigan Ave,NA,Detroit,MI,48210,3044,WAYNE,Super Store,42.331112,-83.11586,NA,Fair Food Network,97519,"c(-83.11586, 42.331112)"
1134537,Tony's Fresh Market 1167,5233 N Lincoln Ave,NA,Chicago,IL,60625,2405,COOK,Super Store,41.976883,-87.692406,NA,NA,97893,"c(-87.692406, 41.976883)"
1134643,Delobian Foods Market,7424 N Western Ave,NA,Chicago,IL,60645,1707,COOK,Grocery Store,42.01659,-87.690239,NA,NA,97985,"c(-87.690239, 42.01659)"
1443516,La Unica Foodmart Inc,1515 W Devon Ave,NA,Chicago,IL,60660,1313,COOK,Grocery Store,41.997875,-87.668564,NA,NA,98549,"c(-87.668564, 41.997875)"
899845,Jewel Food Store 0187,11730 S Marshfield Ave,NA,Chicago,IL,60643,4904,COOK,Supermarket,41.680557,-87.662514,NA,NA,99370,"c(-87.662514, 41.680557)"
1138263,Mariano'S 8515,1800 W Lawrence Ave,NA,Chicago,IL,60640,4002,COOK,Super Store,41.968845,-87.675034,NA,NA,99518,"c(-87.675034, 41.968845)"
1138264,Mariano's 8522,5201 N Sheridan Rd,NA,Chicago,IL,60640,2512,COOK,Super Store,41.97681,-87.654976,NA,NA,99522,"c(-87.654976, 41.97681)"
1066300,Sprouts Farmers Market 16,4735 E Ray Rd,Unit A001,Phoenix,AZ,85044,    ,MARICOPA,Supermarket,33.319714,-111.98251,NA,NA,100117,"c(-111.98251, 33.319714)"
1067002,Target 2799,1 S State St,NA,Chicago,IL,60603,2800,COOK,Super Store,41.881901,-87.627754,NA,NA,100195,"c(-87.627754, 41.881901)"
1017873,Trader Joe's 701,1147 South Wabash,Ste 100,Chicago,IL,60605,    ,COOK,Supermarket,41.867756,-87.625793,NA,NA,101064,"c(-87.625793, 41.867756)"
1017152,Mariano's Fresh Market 8504,3350 N Western Ave,NA,Chicago,IL,60618,6213,COOK,Super Store,41.942596,-87.688225,NA,NA,101378,"c(-87.688225, 41.942596)"
1595294,Cuates Grocery,3249 W Montrose Ave,NA,Chicago,IL,60618,1223,COOK,Grocery Store,41.960918,-87.710106,NA,NA,101748,"c(-87.710106, 41.960918)"
1142576,Walmart Neighborhood Market 2632,115 E Dunlap Ave,NA,Phoenix,AZ,85020,2841,MARICOPA,Super Store,33.567703,-112.07188,NA,NA,101760,"c(-112.07188, 33.567703)"
1079054,Ted's Fresh Market,2840 W Devon Ave,NA,Chicago,IL,60659,1513,COOK,Grocery Store,41.997566,-87.701469,NA,NA,102019,"c(-87.701469, 41.997566)"
1143004,Pete's Fresh Market 10,2333 W Madison St,NA,Chicago,IL,60612,2227,COOK,Super Store,41.881107,-87.684792,NA,NA,102612,"c(-87.684792, 41.881107)"
1145237,Mariano's 8520,3145 S Ashland Ave,NA,Chicago,IL,60608,    ,COOK,Super Store,41.83614,-87.665672,NA,NA,102776,"c(-87.665672, 41.83614)"
1152958,Jewel Food Store 3546,424 W Division St,NA,Chicago,IL,60610,1727,COOK,Supermarket,41.903725,-87.63916,NA,NA,103318,"c(-87.63916, 41.903725)"
1152960,Jewel Food Store 3538,1763 W Howard St,NA,Chicago,IL,60626,1626,COOK,Supermarket,42.017494,-87.674545,NA,NA,103320,"c(-87.674545, 42.017494)"
1068697,Grace Food Market,12055 Morang Dr,NA,Detroit,MI,48224,1621,WAYNE,Supermarket,42.426746,-82.951645,NA,NA,103683,"c(-82.951645, 42.426746)"
1152471,Mariano's 8516,2112 N Ashland Ave,NA,Chicago,IL,60614,    ,COOK,Super Store,41.919926,-87.668411,NA,NA,103915,"c(-87.668411, 41.919926)"
872325,Leamington Foods Inc,3240 W Roosevelt Rd,NA,Chicago,IL,60624,4332,COOK,Supermarket,41.866463,-87.70665,NA,NA,104556,"c(-87.70665, 41.866463)"
1114165,Universal Fruit Market,1940 W 51st St,NA,Chicago,IL,60609,4845,COOK,Grocery Store,41.801476,-87.673737,NA,NA,104660,"c(-87.673737, 41.801476)"
1238459,Eddy's Food Mart,3661 W Ogden Ave,NA,Chicago,IL,60623,2582,COOK,Grocery Store,41.853584,-87.717262,NA,NA,104850,"c(-87.717262, 41.853584)"
1116609,Wilson & Kedzie Food,4553 N Kedzie Ave,NA,Chicago,IL,60625,4553,COOK,Grocery Store,41.964527,-87.708,NA,NA,105297,"c(-87.708, 41.964527)"
1019856,Mario's Butcher Shop,5817 W Madison St,NA,Chicago,IL,60644,3840,COOK,Grocery Store,41.880123,-87.770622,NA,NA,105486,"c(-87.770622, 41.880123)"
1083707,Montrose Food Mart & Deli,6601 W Irving Park,NA,Chicago,IL,60634,    ,COOK,Super Store,41.952778,-87.791702,NA,NA,106119,"c(-87.791702, 41.952778)"
1117120,Whole Foods Market 10476,4701 N 20th St,NA,Phoenix,AZ,85016,    ,MARICOPA,Super Store,33.505699,-112.0388,NA,NA,106170,"c(-112.0388, 33.505699)"
1117938,Mariano's 8512,1615 S Clark St,NA,Chicago,IL,60616,1107,COOK,Super Store,41.859932,-87.630173,NA,NA,106525,"c(-87.630173, 41.859932)"
1239868,Andy's Deli Butcher Shop,4235 W Kinzie St,NA,Chicago,IL,60624,1716,COOK,Grocery Store,41.887672,-87.732483,NA,NA,106626,"c(-87.732483, 41.887672)"
1118100,Target Store 2613,1200 N Larrabee St,NA,Chicago,IL,60610,    ,COOK,Super Store,41.903717,-87.643272,NA,NA,106851,"c(-87.643272, 41.903717)"
1447604,Carniceria Mana,8240 W Lower Buckeye Rd,Ste 108,Phoenix,AZ,85043,7429,MARICOPA,Grocery Store,33.423512,-112.23714,NA,NA,107401,"c(-112.23714, 33.423512)"
1448585,New Austin Dollar Plus,5961 W Chicago Ave,NA,Chicago,IL,60651,2524,COOK,Grocery Store,41.894482000000004,-87.774689,NA,NA,107513,"c(-87.774689, 41.894482)"
1243727,Vitamin Cottage Natural Food Market U115,655 W Indian School Rd,NA,Phoenix,AZ,85013,3138,MARICOPA,Supermarket,33.494884,-112.08313,NA,NA,109624,"c(-112.08313, 33.494884)"
1073206,Mariano's Fresh Market 8507,5353 N Elston Ave,NA,Chicago,IL,60630,1610,COOK,Super Store,41.979218,-87.758118,NA,NA,110330,"c(-87.758118, 41.979218)"
1073215,Teresita Food,2400 S Homan Ave,NA,Chicago,IL,60623,4011,COOK,Grocery Store,41.84795,-87.710037,NA,NA,110357,"c(-87.710037, 41.84795)"
1024696,Mariano's Fresh Market 8503,333 E Benton Pl,Ste 206,Chicago,IL,60601,7411,COOK,Super Store,41.885475,-87.618462,NA,NA,110801,"c(-87.618462, 41.885475)"
1025304,Star Light Food Market II,2832 S Wentworth Ave,NA,Chicago,IL,60616,2706,COOK,Grocery Store,41.841602,-87.632164,NA,NA,110887,"c(-87.632164, 41.841602)"
1089138,Sprouts Farmers Market 17,1625 E Glendale Ave,NA,Phoenix,AZ,85020,5521,MARICOPA,Supermarket,33.538208,-112.04625,NA,NA,111014,"c(-112.04625, 33.538208)"
1090829,Bronzville Finer Foods,232 E 35th St,NA,Chicago,IL,60616,3913,COOK,Grocery Store,41.831131,-87.620445,NA,NA,112568,"c(-87.620445, 41.831131)"
1646801,107th Food Mart,10701 S Wentworth Ave,NA,Chicago,IL,60628,3342,COOK,Grocery Store,41.69968,-87.627747,NA,NA,113298,"c(-87.627747, 41.69968)"
1076820,Mariano's Fresh Market 8508,40 S Halsted St,NA,Chicago,IL,60661,3506,COOK,Super Store,41.880939,-87.647415,NA,NA,113578,"c(-87.647415, 41.880939)"
1188640,Smart & Final 720,3434 W Greenway Rd,NA,Phoenix,AZ,85053,    ,MARICOPA,Super Store,33.625309,-112.13247,NA,NA,113683,"c(-112.13247, 33.625309)"
1091977,Devries & Co. 1887,2468 Market St,NA,Detroit,MI,48207,4516,WAYNE,Grocery Store,42.3461,-83.039009,NA,NA,113686,"c(-83.039009, 42.3461)"
1188655,Sprouts Farmers Market 30,5455 E High St,Ste 107,Phoenix,AZ,85054,5464,MARICOPA,Supermarket,33.675274,-111.96326,NA,NA,113701,"c(-111.96326, 33.675274)"
1074889,Target 2781,1101 W Jackson Blvd,NA,Chicago,IL,60607,2905,COOK,Super Store,41.877811,-87.65493,NA,NA,113849,"c(-87.65493, 41.877811)"
1092313,El Super Rancho,4501 N 27th Ave,NA,Phoenix,AZ,85017,3702,MARICOPA,Grocery Store,33.502541,-112.11699,NA,NA,113937,"c(-112.11699, 33.502541)"
1215258,Target Store 3207,401 E Illinois St,NA,Chicago,IL,60611,    ,COOK,Super Store,41.891045,-87.617188,NA,NA,114360,"c(-87.617188, 41.891045)"
1214933,Carniceria La Hacienda No.3 Inc.,2744 W 55th St,NA,Chicago,IL,60632,2252,COOK,Grocery Store,41.793739,-87.693184,NA,NA,114479,"c(-87.693184, 41.793739)"
1215585,Gogo Food Market,1800 S Pulaski Rd,NA,Chicago,IL,60623,2846,COOK,Grocery Store,41.856915,-87.725166,NA,NA,114743,"c(-87.725166, 41.856915)"
1217365,Fresh Thyme Market 107CHI,2500 N Elston Ave,NA,Chicago,IL,60647,2004,COOK,Super Store,41.926853,-87.680115,NA,NA,115049,"c(-87.680115, 41.926853)"
1218036,Mariano's 8534,1500 N Clybourn Ave,NA,Chicago,IL,60610,1095,COOK,Super Store,41.908092,-87.645645,NA,NA,115112,"c(-87.645645, 41.908092)"
1189244,Whole Foods Market 10572,1 N Halsted St,NA,Chicago,IL,60661,2176,COOK,Super Store,41.881874,-87.647324,NA,NA,115123,"c(-87.647324, 41.881874)"
1217286,Daallo Meat & Grocery,2742 W Devon Ave,NA,Chicago,IL,60659,1711,COOK,Grocery Store,41.99762,-87.698883,NA,NA,115781,"c(-87.698883, 41.99762)"
1191556,Smart & Final 721,13823 N Tatum Blvd,NA,Phoenix,AZ,85032,5533,MARICOPA,Super Store,33.612377,-111.97778,NA,NA,115950,"c(-111.97778, 33.612377)"
1521973,Carniceria Rancho Alegre,4340 W Mcdowell Rd,Ste 2,Phoenix,AZ,85035,4225,MARICOPA,Grocery Store,33.466377,-112.15353,NA,NA,116202,"c(-112.15353, 33.466377)"
1221897,Moses Butcher Shop Inc,5057 W Division St,NA,Chicago,IL,60651,3034,COOK,Grocery Store,41.902252,-87.753044,NA,NA,116601,"c(-87.753044, 41.902252)"
1557898,One Stop Shop Food Market Inc,3951 N Kimball Ave,Ste A,Chicago,IL,60618,4367,COOK,Grocery Store,41.953552,-87.712677,NA,NA,116800,"c(-87.712677, 41.953552)"
1522500,Supermercado La Gloria,4117 S Kedzie Ave,NA,Chicago,IL,60632,2413,COOK,Grocery Store,41.818348,-87.704041,NA,NA,116966,"c(-87.704041, 41.818348)"
1130123,Parkway Foods,11250 E Jefferson Ave,NA,Detroit,MI,48214,3301,WAYNE,Super Store,42.366543,-82.971306,NA,Fair Food Network,117395,"c(-82.971306, 42.366543)"
1128410,Jewel Food Store 4500,1340 S Canal St,NA,Chicago,IL,60607,5208,COOK,Supermarket,41.865025,-87.639252,NA,NA,117624,"c(-87.639252, 41.865025)"
1128412,Jewel Food Store 0202,2550 N Clybourn Ave,NA,Chicago,IL,60614,1941,COOK,Supermarket,41.927776,-87.672989,NA,NA,117633,"c(-87.672989, 41.927776)"
1635982,Market Pam Tropical,5540 W North Ave,Ste 1,Chicago,IL,60639,4242,COOK,Grocery Store,41.909714,-87.764587,NA,NA,118846,"c(-87.764587, 41.909714)"
974611,Adams Food Mart,6810 S Stony Island Ave,NA,Chicago,IL,60649,1424,COOK,Grocery Store,41.771294,-87.586327,NA,NA,119172,"c(-87.586327, 41.771294)"
972390,Up Town Shop & Save Inc,4605 N Sheridan Rd,NA,Chicago,IL,60640,5019,COOK,Grocery Store,41.965549,-87.654686,NA,NA,119274,"c(-87.654686, 41.965549)"
972130,Jewel Food Store 3632,3630 N Southport Ave,NA,Chicago,IL,60613,3710,COOK,Supermarket,41.947636,-87.664024,NA,NA,119789,"c(-87.664024, 41.947636)"
1226040,Satina World Market,2056 W Devon Ave,NA,Chicago,IL,60659,2128,COOK,Grocery Store,41.997898,-87.682381,NA,NA,120243,"c(-87.682381, 41.997898)"
1223930,Save-a-lot Of Conner 24846,4703 Conner St,NA,Detroit,MI,48215,2028,WAYNE,Supermarket,42.387947,-82.972488,NA,Fair Food Network,120275,"c(-82.972488, 42.387947)"
1195005,Gns Foods Inc.,4092 N Broadway St,NA,Chicago,IL,60613,2116,COOK,Grocery Store,41.956791,-87.652,NA,NA,120340,"c(-87.652, 41.956791)"
1194554,Whole Foods Market 10568,6009 N Broadway St,NA,Chicago,IL,60660,2500,COOK,Super Store,41.990883,-87.660278,NA,NA,120650,"c(-87.660278, 41.990883)"
1524105,Wabash Seafood Market,29 E 71st St,NA,Chicago,IL,60619,1029,COOK,Grocery Store,41.765415,-87.623795,NA,NA,120847,"c(-87.623795, 41.765415)"
1032135,Jola & Hetman Deli Ltd,5513 W Belmont Ave,NA,Chicago,IL,60641,4130,COOK,Grocery Store,41.938564,-87.764641,NA,NA,121384,"c(-87.764641, 41.938564)"
1034429,Dollar Store Of Livernois,6415 W Vernor Hwy,NA,Detroit,MI,48209,2003,WAYNE,Grocery Store,42.31554,-83.111725,NA,NA,122720,"c(-83.111725, 42.31554)"
1274399,Green Line Food Mart,7701 S Racine Ave,NA,Chicago,IL,60620,2927,COOK,Grocery Store,41.753994,-87.653511,NA,NA,122970,"c(-87.653511, 41.753994)"
1037183,Mini Azteca,6924 N Clark St,NA,Chicago,IL,60626,3209,COOK,Grocery Store,42.007393,-87.67363,NA,NA,123317,"c(-87.67363, 42.007393)"
1249651,Whole Foods Market 10458,5118 S Lake Park Ave,NA,Chicago,IL,60615,4115,COOK,Super Store,41.801929,-87.587738,NA,NA,124089,"c(-87.587738, 41.801929)"
1250651,S & T Fresh Fish & Seafood 2 Inc,11395 E McNichols Rd,NA,Detroit,MI,48234,3962,WAYNE,Grocery Store,42.420155,-83.006584,NA,NA,124140,"c(-83.006584, 42.420155)"
1312192,Carniceria La Villa No. 2,5800 W Grand Ave,NA,Chicago,IL,60639,2813,COOK,Grocery Store,41.919743,-87.771019,NA,NA,124237,"c(-87.771019, 41.919743)"
1275636,FRY'S #694,2800 W Dove Valley Rd,NA,Phoenix,AZ,85085,5246,MARICOPA,Super Store,33.783962,-112.11555,NA,NA,124608,"c(-112.11555, 33.783962)"
1312427,Mg Old Fashion Meat Market Inc,7141 S State St,NA,Chicago,IL,60619,1017,COOK,Grocery Store,41.764282,-87.624855,NA,NA,124689,"c(-87.624855, 41.764282)"
1312974,Mibamyittar Grocery Store,6342 N Washtenaw Ave,NA,Chicago,IL,60659,1710,COOK,Grocery Store,41.996864,-87.697517,NA,NA,124696,"c(-87.697517, 41.996864)"
597149,Save A Lot 61316,4439 W 63rd St,NA,Chicago,IL,60629,5548,COOK,Supermarket,41.778267,-87.734047,NA,NA,125145,"c(-87.734047, 41.778267)"
1342693,La Victoria Super Carniceria,5109 W Thomas Rd,Ste 202,Phoenix,AZ,85031,3944,MARICOPA,Grocery Store,33.479218,-112.16982,NA,NA,125370,"c(-112.16982, 33.479218)"
1342760,Centrals Finer Foods,345 N Central Ave,Unit A,Chicago,IL,60644,2268,COOK,Grocery Store,41.886738,-87.765045,NA,NA,125560,"c(-87.765045, 41.886738)"
1343082,Manny's Groceries & More Corp,11543 S Michigan Ave,NA,Chicago,IL,60628,5642,COOK,Grocery Store,41.684067,-87.620667,NA,NA,125932,"c(-87.620667, 41.684067)"
1277849,Whole Foods Market 10643,3201 N Ashland Ave,NA,Chicago,IL,60657,2156,COOK,Super Store,41.940441,-87.668655,NA,California Department of Food and Agriculture,126324,"c(-87.668655, 41.940441)"
1200017,Meijer 286,21431 Grand River Ave,NA,Detroit,MI,48219,3801,WAYNE,Super Store,42.414253,-83.252075,Waiver,NA,127279,"c(-83.252075, 42.414253)"
1314295,La Bodega,5900 W Montrose Ave,NA,Chicago,IL,60634,1625,COOK,Grocery Store,41.960403,-87.774734,NA,NA,127906,"c(-87.774734, 41.960403)"
1344171,Stock 'n Save 1 Inc.,4535 W Armitage Ave,NA,Chicago,IL,60639,3403,COOK,Grocery Store,41.916748,-87.740112,NA,NA,128300,"c(-87.740112, 41.916748)"
1232084,Teresita's Grocery 1,2857 S Kedvale Ave,NA,Chicago,IL,60623,4362,COOK,Grocery Store,41.83881,-87.727753,NA,NA,128804,"c(-87.727753, 41.83881)"
1179547,Save-A-Lot Hayes 45045,15001 Houston Whittier St,NA,Detroit,MI,48205,4126,WAYNE,Supermarket,42.420788,-82.966515,NA,Fair Food Network,129297,"c(-82.966515, 42.420788)"
1438979,Supermercado La Raza 1,1645 W 47th St,NA,Chicago,IL,60609,3248,COOK,Grocery Store,41.808331,-87.666702,NA,NA,129627,"c(-87.666702, 41.808331)"
1344801,J And A Gas Mart Inc,210 W 103rd St,NA,Chicago,IL,60628,2502,COOK,Grocery Store,41.707481,-87.628876,NA,NA,129677,"c(-87.628876, 41.707481)"
1280954,Sunnyside Stop,4501 N Kedzie Ave,NA,Chicago,IL,60625,4592,COOK,Grocery Store,41.963184,-87.707977,NA,NA,129876,"c(-87.707977, 41.963184)"
1282523,Carniceria La Herradura,10720 W Indian School Rd,Ste 58,Phoenix,AZ,85037,5724,MARICOPA,Grocery Store,33.493629,-112.29147,NA,NA,130641,"c(-112.29147, 33.493629)"
1282598,Garden Fresh Market,6680 Michigan Ave,NA,Detroit,MI,48210,2826,WAYNE,Supermarket,42.331177,-83.126045,NA,Fair Food Network,130655,"c(-83.126045, 42.331177)"
1202958,Big Apple Finer Foods,2345 N Clark St,NA,Chicago,IL,60614,3492,COOK,Supermarket,41.924801,-87.639946,NA,NA,131731,"c(-87.639946, 41.924801)"
1320374,King Cole Foods,40 Clairmount St,NA,Detroit,MI,48202,1507,WAYNE,Super Store,42.382637,-83.082413,NA,NA,132016,"c(-83.082413, 42.382637)"
1320449,Cactus International Mart,12450 N 35th Ave,Ste 1,Phoenix,AZ,85029,3180,MARICOPA,Grocery Store,33.599007,-112.134,NA,NA,132033,"c(-112.134, 33.599007)"
1316870,International African Grocery,23689 W 7 Mile Rd,NA,Detroit,MI,48219,1728,WAYNE,Grocery Store,42.428989,-83.274391,NA,NA,132242,"c(-83.274391, 42.428989)"
1605286,North Loop Market,300 N State St,Ste 1C,Chicago,IL,60654,3070,COOK,Grocery Store,41.887959,-87.629135,NA,NA,132348,"c(-87.629135, 41.887959)"
1319324,Cremeria La Ordena  Llc 1,5954 S Pulaski Rd,NA,Chicago,IL,60629,4516,COOK,Grocery Store,41.784325,-87.723297,NA,NA,132466,"c(-87.723297, 41.784325)"
1181254,Save A Lot 61312,10700 S Halsted St,NA,Chicago,IL,60628,3108,COOK,Supermarket,41.699429,-87.6427,NA,NA,133124,"c(-87.6427, 41.699429)"
1346943,La Super Carniceria Llc,2535 E Bell Rd,Ste 3,Phoenix,AZ,85032,2434,MARICOPA,Grocery Store,33.640408,-112.02728,NA,NA,133272,"c(-112.02728, 33.640408)"
1346776,Sonora Meats Inc,4135 W 26th St,NA,Chicago,IL,60623,4314,COOK,Grocery Store,41.84417,-87.728394,NA,NA,133587,"c(-87.728394, 41.84417)"
1182558,Family African Market 1,20727 W 7 Mile Rd,NA,Detroit,MI,48219,2506,WAYNE,Grocery Store,42.429302,-83.246559,NA,NA,133899,"c(-83.246559, 42.429302)"
1285421,Casa Roman,6978 N Clark St,NA,Chicago,IL,60626,3221,COOK,Grocery Store,42.008823,-87.673958,NA,NA,134829,"c(-87.673958, 42.008823)"
1526487,Obama Fresh Fish & Seafood 1,19001 Telegraph Rd,NA,Detroit,MI,48219,2299,WAYNE,Grocery Store,42.427883,-83.278137,NA,NA,135268,"c(-83.278137, 42.427883)"
1526606,Day and Night Groceries Inc 1,6403 N Oakley Ave,NA,Chicago,IL,60645,5417,COOK,Grocery Store,41.998009,-87.687225,NA,NA,135345,"c(-87.687225, 41.998009)"
1208028,Iguala Grocery,2700 W Francis Pl,NA,Chicago,IL,60647,    ,COOK,Grocery Store,41.919285,-87.694389,NA,NA,135514,"c(-87.694389, 41.919285)"
983016,Amish & Healthy Foods Inc.,1025 N Western Ave,NA,Chicago,IL,60622,3566,COOK,Grocery Store,41.900097,-87.68689,NA,NA,135977,"c(-87.68689, 41.900097)"
1375795,Park To Shop Supermarket Broadway,4879 N Broadway St,NA,Chicago,IL,60640,3603,COOK,Super Store,41.971268,-87.659676,NA,NA,136236,"c(-87.659676, 41.971268)"
1375806,Park To Shop Supermarket Canal,1835 S Canal St,NA,Chicago,IL,60616,1522,COOK,Grocery Store,41.856533,-87.638374,NA,NA,136244,"c(-87.638374, 41.856533)"
1375536,Fry's 88,100 E Jefferson St,NA,Phoenix,AZ,85004,2752,MARICOPA,Super Store,33.447189,-112.07249,NA,NA,136954,"c(-112.07249, 33.447189)"
1184828,Walmart Neighborhood Market 3110,7535 S Ashland Ave,NA,Chicago,IL,60620,4246,COOK,Super Store,41.757259,-87.663551,NA,NA,137108,"c(-87.663551, 41.757259)"
1183720,Dollar Inn Plus Inc ,2758 W Devon Ave,NA,Chicago,IL,60659,1711,COOK,Grocery Store,41.997753,-87.699448,NA,NA,137189,"c(-87.699448, 41.997753)"
1348667,Carneceria Iguala Guerrero,2714 W Cermak Rd,NA,Chicago,IL,60608,3510,COOK,Grocery Store,41.851944,-87.693741,NA,NA,137564,"c(-87.693741, 41.851944)"
1348811,J & J Fruit Market Inc,2732 W Cermak Rd,NA,Chicago,IL,60608,3528,COOK,Grocery Store,41.851933,-87.694443,NA,NA,137839,"c(-87.694443, 41.851933)"
1092766,Kostner Food Basket,24 S Kostner Ave,NA,Chicago,IL,60624,2521,COOK,Grocery Store,41.880375,-87.735512,NA,NA,137850,"c(-87.735512, 41.880375)"
1347639,Burma Asia Market Llc 2,3525 W Northern Ave,NA,Phoenix,AZ,85051,5836,MARICOPA,Grocery Store,33.553051,-112.13585,NA,NA,137913,"c(-112.13585, 33.553051)"
1570703,Carniceria Los Reyes 3 Llc 3,1925 W Camelback Rd,NA,Phoenix,AZ,85015,3439,MARICOPA,Grocery Store,33.509083,-112.10053,NA,NA,139123,"c(-112.10053, 33.509083)"
1527943,Tasty Spot Food & Grill On 67,1508 E 67th St,NA,Chicago,IL,60637,4427,COOK,Grocery Store,41.773579,-87.588432,NA,NA,139318,"c(-87.588432, 41.773579)"
1392805,Yasha From Russia,10240 N 32nd St,NA,Phoenix,AZ,85028,3823,MARICOPA,Grocery Store,33.58036,-112.01308,NA,NA,139387,"c(-112.01308, 33.58036)"
1393713,Frank's Meat & Produce,3405 Russell St,NA,Detroit,MI,48207,2035,WAYNE,Grocery Store,42.350521,-83.043411,NA,NA,139463,"c(-83.043411, 42.350521)"
1393307,J Freshmart Inc,2411 S Wallace St,NA,Chicago,IL,60616,1855,COOK,Grocery Store,41.849045,-87.641479,NA,NA,139825,"c(-87.641479, 41.849045)"
1393976,Chatham Meat & Grocery Inc,8211 S Cottage Grove Ave,NA,Chicago,IL,60619,5301,COOK,Grocery Store,41.745293,-87.605011,NA,NA,139925,"c(-87.605011, 41.745293)"
1630790,Rose Foods Market,821 S Pulaski Rd,NA,Chicago,IL,60624,4032,COOK,Grocery Store,41.870361,-87.725082,NA,NA,139954,"c(-87.725082, 41.870361)"
1325114,Michigan Food Center Inc,5539 S Michigan Ave,NA,Chicago,IL,60637,1012,COOK,Grocery Store,41.79324,-87.622131,NA,NA,140172,"c(-87.622131, 41.79324)"
1265749,Carniceria El Rancho Grande Llc,4227 S Central Ave,NA,Phoenix,AZ,85040,1023,MARICOPA,Supermarket,33.407467,-112.07326,NA,NA,141489,"c(-112.07326, 33.407467)"
1559498,Guerrero Foods Inc,2858 S Pulaski Rd,NA,Chicago,IL,60623,4455,COOK,Grocery Store,41.838886,-87.724678,NA,NA,141740,"c(-87.724678, 41.838886)"
1368659,Yado African And Caribbean Market,1651 E 87th St,NA,Chicago,IL,60617,2728,COOK,Grocery Store,41.736874,-87.583176,NA,NA,141838,"c(-87.583176, 41.736874)"
1300546,H Mart Chicago Llc,711 W Jackson Blvd,NA,Chicago,IL,60661,5414,COOK,Super Store,41.877941,-87.644714,NA,NA,142037,"c(-87.644714, 41.877941)"
1300162,Target 3214,3300 N Ashland Ave,NA,Chicago,IL,60657,2109,COOK,Super Store,41.942131,-87.668777,NA,NA,142543,"c(-87.668777, 41.942131)"
1301426,El Super 55,2211 W Camelback Rd,NA,Phoenix,AZ,85015,3446,MARICOPA,Supermarket,33.509521,-112.10735,NA,NA,142546,"c(-112.10735, 33.509521)"
1327017,A+ Store Inc.,4445 N Sheridan Rd,NA,Chicago,IL,60640,5619,COOK,Supermarket,41.963329,-87.654358,NA,NA,142712,"c(-87.654358, 41.963329)"
1396967,Abc Mart N/A,4801 N 19th Ave,Ste 8,Phoenix,AZ,85015,7423,MARICOPA,Grocery Store,33.508099,-112.09905,GusNIP,Pinnacle Prevention Corp.,143085,"c(-112.09905, 33.508099)"
972499,Summer Market Llc,13815 N 7th St,NA,Phoenix,AZ,85022,4386,MARICOPA,Grocery Store,33.611977,-112.06534,NA,NA,143814,"c(-112.06534, 33.611977)"
990664,Rio Grande Fruit Market Inc,3501 W North Ave,NA,Chicago,IL,60647,4808,COOK,Grocery Store,41.909794,-87.714561,NA,NA,144872,"c(-87.714561, 41.909794)"
1327415,Target T3307,1664 W Division St,NA,Chicago,IL,60622,3922,COOK,Super Store,41.903305,-87.670036,NA,NA,145394,"c(-87.670036, 41.903305)"
1328221,Stop & Go Deli 2 Liquor,3205 W McNichols Rd,NA,Detroit,MI,48221,3042,WAYNE,Grocery Store,42.417229,-83.133156,NA,NA,145615,"c(-83.133156, 42.417229)"
1328850,Gordon Food Service Store MP206,2760 E Jefferson Ave,NA,Detroit,MI,48207,4106,WAYNE,Supermarket,42.33884,-83.021057,NA,NA,145992,"c(-83.021057, 42.33884)"
1638480,Mercadito La Monarca,2732 W 59th St,"Floor 1, Apt./suite 1G",Chicago,IL,60629,1508,COOK,Grocery Store,41.786613,-87.692604,NA,NA,146072,"c(-87.692604, 41.786613)"
1252456,Target 3221,2650 N Clark St,NA,Chicago,IL,60614,1523,COOK,Super Store,41.931282,-87.644302,NA,NA,146550,"c(-87.644302, 41.931282)"
1253317,Nicholas High Quality Meats,4619 W Harrison St,NA,Chicago,IL,60644,5121,COOK,Supermarket,41.873196,-87.740921,NA,NA,146724,"c(-87.740921, 41.873196)"
1596612,Shwe Mitharsu Asian Mart,7110 N 35th Ave,NA,Phoenix,AZ,85051,8312,MARICOPA,Grocery Store,33.541042,-112.13495,NA,NA,147217,"c(-112.13495, 33.541042)"
1359752,71st & State Food & Liquor Inc.,7131 S State St,NA,Chicago,IL,60619,1017,COOK,Grocery Store,41.764584,-87.624527,NA,NA,147379,"c(-87.624527, 41.764584)"
